category,store_name,original_price,discount_percent,price,comment_count,rating,name,sold,link
Phụ kiện điện thoại & máy tính bảng,Cửu Long Store,125000,30%,87500,5080,4.9,Cáp Sạc Đa Năng 3 Đầu Đèn LED 3in1 Sạc Mọi Điện Thoại Chống Rối Xoắn Gãy Gập 3 màu cáp sạc nhiều đầu CuuLongstore,1500,https://www.lazada.vn/products/pdp-i681742884.html,
Đèn,Cửa hàng Minh Phong,105000,14%,90300,0,0.0,Đèn bàn sạc led KY6665,0,https://www.lazada.vn/products/pdp-i2100900050.html,
"Thiết bị sưởi, làm lạnh và thông gió",ADVOr5hp,110000,37%,69300,570,4.8,Quạt Mini Quạt phản lực cầm tay có thể sạc lại Gió mạnh 100Gear Tốc độ gió Màn hình kỹ thuật số Quạt,228,https://www.lazada.vn/products/pdp-i3094701749.html,
Camera giám sát & hệ thống,Camera Yoosee Super Guard,550000,33%,368499,5990,4.8,"[HÀNG XỊN - FREESHIP] Camera wifi yoosee fullhd 1920 x 1080P 3 râu, camera wifi giám sát lắp trong nhà ban đêm có hồng ngoại xoay 360 độ, phát hiện chuyển động di chuyển theo người, camera đàm thoại 2 chiều ghi âm",2800,https://www.lazada.vn/products/pdp-i1005458086.html,
Điện,FTP Mobie,195000,10%,175500,570,4.8,Công tơ điện tử đồng hồ điện thiết bị đo công suất 6 thông số 100A 220V - HÀNG CHÍNH HÃNG,232,https://www.lazada.vn/products/pdp-i2152014887.html,
Điện,smart world,245000,29%,173950,120,5.0,Máy đo điện áp cường độ dòng điện công suất công tơ điện tử PUUCAI ampe kế vôn kế 100A 6 trong 1,58,https://www.lazada.vn/products/pdp-i815156194.html,
Điện,HomelifeOfficialStore,234923,35%,152699,250,5.0,Đồng hồ đo công suất điện 220V có nút RESET độ chính xác cao màn hình hiển thị LCD P U I Kwh bộ công tơ điện tử,74,https://www.lazada.vn/products/pdp-i2415527672.html,
Điện,PowerOfficial Store,285800,47%,151474,1030,4.9,Đồng hồ đo công suất điện 220V có nút RESET độ chính xác cao màn hình hiển thị LCD P U I Kwh bộ công tơ điện tử,395,https://www.lazada.vn/products/pdp-i2385465278.html,
Điện,Global Village-Hà Nội,86666,40%,51999,60,4.7,"Ổ Cắm Điện Power Strip Đa Năng Thông Minh-Ổ cắm điện thông minh kèm cổng sạc 2 USB，5 plugs, 9 universal socket",10,https://www.lazada.vn/products/pdp-i2807600330.html,
Điện,hoco_ SUPERSTAR _store,185130,36%,118483,340,4.9,Đồng Hồ Vạn Năng DT9205A Đồng Hồ Vạn Năng Thông Minh Màn Hình Kỹ Thuật Số Độ Chính Xác Cao-Đồng hồ vạn năng kỹ thuật số Máy đo bóng bán dẫn AC / DC Máy đo điện NCV,98,https://www.lazada.vn/products/pdp-i2051158602.html,
Dụng cụ điện & phụ kiện,GlobalLifestyle,266000,23%,204820,80,5.0,"Mỏ Hàn Điện Kỹ Thuật Số ANENG SL106 110V/220V, Nhiệt Độ Điều Chỉnh, Dụng Cụ Hàn Chuyên Nghiệp, Có Phích Cắm US/EU",7,https://www.lazada.vn/products/pdp-i3102823138.html,
Điện,CleverOfficial Store,299000,35%,194350,160,5.0,⚡Miễn Phí Vận Chuyển⚡ Màn hình AC 6 TRONG 1 KWH Đồng hồ đo tần số năng lượng điện 110V 220V 380V 100A Điện áp Dòng điện Hệ số công suất Màn hình hoạt động,48,https://www.lazada.vn/products/pdp-i2807118314.html,
Điện,ĐIỆN TUẤN KHANG,280000,20%,224000,0,0.0,"Công Tơ Điện Tử 1 Pha Nexus Mini 5(80)A – Đo Điện Chính Xác, Gọn Nhẹ, Bền Bỉ!",0,https://www.lazada.vn/products/pdp-i3118445823.html,
Điện,PowerOfficial Store,233800,46%,126252,360,4.8,🔥FREESHIP🔥 Đồng hồ vạn năng DT9205A màn hình kỹ thuật số đồng hồ vạn năng thông minh Máy đo bảo dưỡng thợ điện chính xác cao,104,https://www.lazada.vn/products/pdp-i1948466752.html,
Điện,Morefine,405000,30%,283500,0,0.0,【Nhiều hơn】 đa năng kế kỹ thuật số nhỏ gọn để kiểm tra điện áp và điện dung chính xác chất lượng cao,0,https://www.lazada.vn/products/pdp-i3223880459.html,
Phụ kiện Máy tính,LOGITECH Flagship Store,5899000,21%,4660210,20,5.0,"Bàn phím Gaming không dây Lowprofile Logitech G G915 X LIGHTSPEED TKL, Mũ phím PBT, nút lập trình, RGB",0,https://www.lazada.vn/products/pdp-i2801390994.html,
Nhà thông minh,TechHome,3100000,6%,2914000,180,4.9,"Loa thông minh Google nest hub 2nd Gen - Tích hợp trợ lý Google, Màn hình 7inch - Mới, Nguyên seal, Chính hãng",72,https://www.lazada.vn/products/pdp-i1310025070.html,
Phụ kiện điện thoại & máy tính bảng,Tshop,2600000,24%,1976000,0,0.0,"Bộ kết nối điện thoại thông minh đa năng, cao cấp Carson HookUpz 2.0, IS-200 (Hãng Carson- Mỹ)",0,https://www.lazada.vn/products/pdp-i1564205659.html,
Trường học & văn phòng,want jp Stationery,437060,23%,336536,0,0.0,"Cục tẩy điện, bút tẩy, tẩy với 10 cục tẩy, cục tẩy điện, Detailer, tẩy, tẩy, xóa tốt, yên tĩnh, hoạt động bằng pin xoay nút, bản vẽ, bản nhạc, dự án kiến trúc, tranh, văn phòng phẩm dành cho sinh viên, pin không bao gồm.",0,https://www.lazada.vn/products/pdp-i3127357911.html,
Camera giám sát & hệ thống,TQT Smart,2800000,16%,2352000,3390,4.9,Camera WiFi EZVIZ H8 Pro 3K 5MP | H80x 4K - Đàm thoại 2 Chiều - Có Màu Ban Đêm - Thiết Lập Nhanh Góc Quan Sát - Quay Quét 360 Ngoài Trời Thông Minh - Báo Động Chống Trộm - Bảo Hành 2 Năm - TQT SMART,947,https://www.lazada.vn/products/pdp-i2175983881.html,
Nhà thông minh,AKIA Store,990000,39%,603900,20,5.0,"Aqara Smart Plug (US) Ổ cắm thông minh tiêu chuẩn Mỹ ZNCZ12LM - Hẹn giờ, điều khiển thông minh qua App  - Hàng Chính Hãng BH 12 Tháng",9,https://www.lazada.vn/products/pdp-i1262338836.html,
Smartphones,Xiaomi Official Store,4290000,16%,3603600,300,5.0,"Điện thoại thông minh REDMI 13 (6+128G | 8+128G) | Màn hình lớn 6.79"" FHD+ | Camera 108MP siêu rõ | MediaTek Helio G91-Ultra",175,https://www.lazada.vn/products/pdp-i3014249921.html,
"Thiết bị sưởi, làm lạnh và thông gió",Nhãn hiệu cửa hàng chuyên doanh,1210000,51%,592900,370,4.8,"Sharp Quạt Sạc Tích Điện , Quạt Điều Hòa, quạt lưu thông không khí，2400mAh Sân thượng/mặt đất/tường ba mục đích，Quạt Mini Fan Để Bàn Xoay 180 Độ,Quạt Tích Điện Để Bàn Nhỏ Gọn Cực Mát",76,https://www.lazada.vn/products/pdp-i2649464185.html,
Phụ kiện Máy tính,LOGITECH Flagship Store,4999000,18%,4099180,40,5.0,"Bàn phím cơ gaming Logitech G715 TKL Aurora - Bluetooth & Lightspeed, RGB, 2 switch, PC, Mac, Laptop",16,https://www.lazada.vn/products/pdp-i2089682130.html,
Phụ kiện Máy tính,RAZER,4990000,18%,4091800,0,0.0,Bàn Phím Gaming Razer BlackWidow V4 Fullsize | USB Type-C | Doubleshot ABS Keycaps | Switch Cơ Gen-3 | Kê Tay | Led RGB,0,https://www.lazada.vn/products/pdp-i2373306789.html,
Thiết bị studio,TB Thiết Bị Quay Phim - Chụp Ảnh,3350000,22%,2613000,0,0.0,"Đèn Led ZSYB Y300S - 300W Bi Color 3200-5600K Chỉ Số Hoàn Màu Cao, Điều Khiển được Nhiều Led Cùng Lúc",0,https://www.lazada.vn/products/pdp-i3038599608.html,
Thiết bị đeo thông minh,AMAZFIT BRAND STORE,2790000,7%,2594700,90,5.0,Đồng hồ thông minh Amazfit Active 2 - Hàng chính hãng - Bảo hành 12 tháng,21,https://www.lazada.vn/products/pdp-i3055483989.html,
Đồng hồ,PARHJg.Selection,35300,81%,6706,29700,4.9,"Đồng Hồ Nữ Relo Hàn Quốc – Sang Trọng, Đơn Giản & Dễ Thương Với Dây Da Thời Trang",15800,https://www.lazada.vn/products/pdp-i2518165613.html,
Dụng cụ đo lường,Deli Tools Việt Nam,540750,38%,335265,830,4.8,Đồng hồ vạn năng Deli chính hãng - Màn hình LED kỹ thuật số - Phạm vi đo 600V - Bảo hành 12 tháng - DL8490,104,https://www.lazada.vn/products/pdp-i1951827172.html,
Điện,Golden stars,162800,49%,83028,550,4.9,"Ổ power plug smart 5 plugs, 2 ports USB charger, 9 universal socket wire long 1.8 meters-drive electric multi-purpose have switch, intelligent electric, power plug anti-shock, plug multi-purpose，Use for up to 2,000 ,W",69,https://www.lazada.vn/products/pdp-i2030367492.html,
Điện thoại bàn,Global Merch Park,725000,23%,558250,0,0.0,"Điện Thoại Di Động SERVO R25 PRO Có Tai Nghe Bluetooth Đài FM Ghi Danh Sách Đen Cuộc Gọi Dual SIM 2G Thiết Kế Thanh Tính Năng Với Màn Hình TFT 2,4 '",0,https://www.lazada.vn/products/pdp-i3173271046.html,
Điện,Mao Yun,393923,46%,212718,650,5.0,"Máy Kiểm Tra Điện Áp KWS-AC300 Vôn Kế, Đồng Hồ Đo Năng Lượng AC 50-300V LED Wattmeter Đồng Hồ Điện Có Chức Năng Đặt Lại 0-100A",45,https://www.lazada.vn/products/pdp-i1366222982.html,
Đèn,GlobalTechMart,191000,38%,118420,0,0.0,DIY Điện Tử Ngón Tay Cái Chảy Bộ Đèn LED Vui Nhộn Vi Điều Khiển Hàn Thực Hành Sản Xuất Đèn LED Điốt Phát Sáng Bộ,0,https://www.lazada.vn/products/pdp-i3197068770.html,
Phụ kiện trò chơi điện tử,HAWEEL.Achoice-VN,9600,38%,5952,22360,4.9,"Máy chơi game cầm tay Tetris cho trẻ em, đồ chơi giáo dục",8300,https://www.lazada.vn/products/pdp-i2522007983.html,
Smartphones,Hải Yến Store 1,2050000,65%,717500,0,0.0,"Điện thoại di động chắc chắn Oukitel WP32 Pro, RAM 24Gb(6GB + 18GB),ROM 256GB,Màn hình 6 inch HD,camera 20MP, NFC)",0,https://www.lazada.vn/products/pdp-i3230169605.html,
Điện,ANENG Tool Store,211000,45%,116050,20,4.5,【Aneng】đồng hồ vạn năng kỹ thuật số Đồng hồ vạn năng màn hình lớn thông minh tự động vôn kế cầm tay để kiểm tra Đi-ốt/bóng bán dẫn,0,https://www.lazada.vn/products/pdp-i2957566707.html,
Điện,Hoangtrung.,424000,56%,186559,0,0.0,"Thiết Bị Tiết Kiệm Điện Thông Minh Gỉam Đến 20% Điện Năng – Lắp Nhanh, Tiết Kiệm Lâu Dài, Công Nghệ Nhật",0,https://www.lazada.vn/products/pdp-i3104928467.html,
Điện,Thợ Máy,350000,4%,336000,20,5.0,Đồng Hồ Đo Điện Zoyi ZT102A Đo Điện Vạn Năng Tự Động - Hàng Chính Hãng - Bảo Hành 12 Tháng,8,https://www.lazada.vn/products/pdp-i2567992832.html,
Thiết bị đeo thông minh,High luxury watches,999999,15%,849999,0,0.0,Sức khỏe ECG PPG Đồng hồ thông minh et450 ai chẩn đoán y tế đường huyết không thấm nước Đồng hồ trái tim Thiết bị đeo tay đồng hồ thông minh ES,0,https://www.lazada.vn/products/pdp-i2616984580.html,
Phụ kiện Máy tính,Ali CUGI,999999,4%,959999,0,0.0,Bàn Phím Cơ Không Dây Bluetooth ZA63 Pro - Trục cơ Linear Hotswap 5 Pin - Pin sạc - LEG RGB cả phím và body ban  phim,0,https://www.lazada.vn/products/pdp-i3015719503.html,
Thiết bị đeo thông minh,XOSS,899000,44%,503440,1610,4.9,"Máy Đo Nhịp Tim XOSS, Dây Đeo Ngực Không Dây Bluetooth 4.0 Cảm Biến Nhịp Tim",190,https://www.lazada.vn/products/pdp-i1342982406.html,
Phụ kiện điện thoại & máy tính bảng,N6hHwUSJ,20000,40%,12000,310,4.8,Cáp Sạc Nhanh 4 Trong 1 Sạc Chống Gẫy Chính Hãng Bảo Hành 12 tháng (tuandeptrai241091),111,https://www.lazada.vn/products/pdp-i2761312209.html,
Máy tính bảng,Bear appliances store,1700000,18%,1394000,10,5.0,"Máy tính bảng PSD 6S hệ thống Android 15, chip Snapdragon 888, RAM 16GB, dung lượng ROM 512GB siêu lớn, camera 24MP và 48MP độ phân giải cao, pin 15000mAh, hỗ trợ mạng di động 3/4/G, Bluetooth, GPS và các chức năng khác, mỏng nhẹ dễ mang theo cho việc",0,https://www.lazada.vn/products/pdp-i3195710393.html,
Điện,EChipTECmall,408600,34%,269675,10,5.0,Đồng Hồ Đo Điện Đa Năng Dòng Điện Và Điện Áp LCD Máy Kiểm Tra Đồng Hồ Hiển Thị Kỹ Thuật Số DC 7.5 -100V 0 -20A Vôn Kế Ampe Kế,8,https://www.lazada.vn/products/pdp-i1849004155.html,
Nhà thông minh,TechHome,2950000,10%,2655000,140,5.0,Loa thông minh Google Nest Audio mới nguyên seal,61,https://www.lazada.vn/products/pdp-i1279341427.html,
Smartphones,Samsung Store,11990000,12%,10551200,120,4.3,Điện thoại Samsung Galaxy A56 5G 12GB/256GB,69,https://www.lazada.vn/products/pdp-i3065380612.html,
Thiết bị đeo thông minh,Brand Super Deal,23261000,86%,3256540,420,5.0,HUAWEI | Đồng Hồ Thông Minh Thể Thao Chuyên Nghiệp Kính Sapphire Vỏ Titanium,0,https://www.lazada.vn/products/pdp-i3225516531.html,
Smartphones,Vie Smart Phone.vn,4999000,20%,3999200,0,0.0,Điện Thoại Xiaomi Redmi Note 14 4G (8GB/256GB) Bản Quốc Tế Chính Hãng Mới Full Box Nguyên Seal Bảo Hành 18 Tháng,0,https://www.lazada.vn/products/pdp-i3230857705.html,
Thiết bị nhà bếp,Bear Home Electronics Appliances,877000,62%,333260,8030,4.9,BEAR | Bình Đun Nước Điện Có Tính Năng Cách Nhiệt Dành Cho Gia Đình,18,https://www.lazada.vn/products/pdp-i3195028521.html,
Phụ kiện điện thoại & máy tính bảng,CHANG TAN,120000,48%,62400,830,4.6,"[GIÁ SỐC] PIN DỰ PHÒNG DUNG LƯỢNG 30.000MAH - SẠC DỰ PHÒNG MẶT GƯƠNG CAO CẤP - PIN DỰ PHÒNG, CỤC SẠC DỰ PHÒNG HỖ TRỢ SẠC NHANH, SẠC NHIỀU THIẾT BỊ CÙNG LÚC, 2 CỔNG SẠC TIỆN LỢI",131,https://www.lazada.vn/products/pdp-i3063357216.html,
Dụng cụ điện & phụ kiện,GlobalWonderShop,473000,23%,364210,0,0.0,Bộ Dụng Cụ Hàn Điện Mini Kỹ Thuật Số Hiển Thị USB Sạc Không Dây Tiện Dụng Cho Sửa Chữa Thiết Bị Gia Dụng,130,https://www.lazada.vn/products/pdp-i3233353999.html,
Điện,GlobalTechMart,374000,23%,287980,0,0.0,Máy Đo Tần Số Kỹ Thuật Số DIY Với Vỏ Trong Suốt 1Hz Đến 50 MHz Máy Kiểm Tra Dao Động Tinh Thể Công Cụ Đo Điện,0,https://www.lazada.vn/products/pdp-i3163983869.html,
Điện,ANENG  Store,397417,35%,258321,600,4.8,ANENG Đồng Hồ Vạn Năng Kỹ Thuật Số SZ08 Đồng Hồ Đo Chuyên Nghiệp Lưu Trữ Siêu Mỏng Vôn Kế Tự Động Máy Kiểm Tra Cầm Tay Điện Trở AC DC 220V,138,https://www.lazada.vn/products/pdp-i1597073874.html,
Điện,Taiye Electric,317000,6%,297980,0,0.0,Đồng Hồ Đo Điện DC Điện Áp Và Dòng Điện Màn Hình Hiển Thị Số Lượng Điện LCD Màn Hình Hiển Thị Kỹ Thuật Số 12V 600V 20A 50A 100A,0,https://www.lazada.vn/products/pdp-i2067156023.html,
Phụ kiện Máy tính,Phan Computer,1010000,15%,858500,0,0.0,"Bàn phím cơ LANGTU T98 kết nối 3 chế độ, có màn hình led, công nghệ Hotswap dành cho game thủ và văn phòng",0,https://www.lazada.vn/products/pdp-i3202429358.html,
Vệ sinh nhà cửa,Dyson,15990000,11%,14231100,10,5.0,[BRAND DAY 6.11: VC 15% Tối đa 1.5 Triệu] Máy hút bụi lau nhà Dyson Digital Slim Submarine™ (Khô và Uớt),0,https://www.lazada.vn/products/pdp-i3160109696.html,
Phụ kiện điện thoại & máy tính bảng,ELLYN.E SHOP,180000,56%,79199,700,4.5,[FREESHIP] SẠC DỰ PHÒNG MẶT ĐEN CAO CẤP 20000MAH DUNG LƯỢNG KHỦNG - PIN DỰ PHÒNG CÓ MÀN HÌNH LCD HIỂN THỊ PHÂN TRĂM PIN + 2 CỔNG RA ĐÈN LED SIÊU SÁNG - PIN SẠC DỰ PHÒNG CAO CẤP,162,https://www.lazada.vn/products/pdp-i3039889837.html,
Dụng cụ cầm tay & phụ kiện,KUAIQU,4765564,49%,2430437,0,0.0,【Có sẵn】 UNI-T ut61e + ut61bplus Đồng hồ vạn năng kỹ thuật số chuyên nghiệp DC AC 1000V dòng điện áp RMS thật đa thử nghiệm 22000 đếm NCV hFE Phạm vi tự động,0,https://www.lazada.vn/products/pdp-i2336721473.html,
Dụng cụ đo lường,Xtools Store,322000,30%,225400,30,5.0,"Đồng hồ đo điện vạn năng TOTAL TMT460012 có tính ứng dụng cao. Đồng hồ vạn năng màn hình LCD 2000 số đếm, đo điện AC/DC lên đến 600V, 10A, 20MΩ kèm chức năng báo pin thấp - [xtools][chính hãng]",0,https://www.lazada.vn/products/pdp-i1965296452.html,
Điện,GlobalLifestyle,284000,50%,142000,30,5.0,ANENG SZ202 Vạn Năng Kỹ Thuật Số 1999 Tính AC/DC Bút Thử Điện Áp 10A Hiện Tại Máy Đo Điện Trở Tụ Điện NCV Bút Thử Cho DIY Dụng Cụ Điện,17,https://www.lazada.vn/products/pdp-i3118314954.html,
Điện,shopxuanvn,85000,31%,58649,770,4.8,Ổ điện đa năng có cổng sạc USB,296,https://www.lazada.vn/products/pdp-i1991539356.html,
Điện,Charming House,185000,5%,175750,430,4.6,"Đồng hồ đo điện vạn năng VOM Samwa KH-965 kèm pin chuyên đo dòng điện, đo tụ, đo điện trở kiểm tra điều khiển từ xa",153,https://www.lazada.vn/products/pdp-i1219840618.html,
Thiết bị nhà bếp,PAIFA.Selection,85700,38%,53134,12070,4.9,"Máy đánh trứng cầm tay , bằng điện , nhiều đầu tiện dụng , dành cho gia đình",3400,https://www.lazada.vn/products/pdp-i2519407671.html,
Điện,Global Merch Park,791000,23%,609070,70,4.7,ZOYI ZT-102L Vạn Năng Kỹ Thuật Số Nhỏ Gọn Độ Chính Xác Cao Phạm Vi Tự Động Điện Cảm Đồng Hồ Đo Vạn Năng Cho Điện DIY Dự Án 1000V AC/750V DC,0,https://www.lazada.vn/products/pdp-i2722610338.html,
Thiết bị nhà bếp,Bermoon,898000,36%,574720,0,0.0,Bear QSJ-B03L5 Máy băm thịt tự động đa chức năng điện gia dụng bằng thép không gỉ,0,https://www.lazada.vn/products/pdp-i2625026793.html,
Dụng cụ đo lường,Phụ kiện Hoàng Huy,70000,21%,55300,20,5.0,Đồng hồ đo vạn năng DT830D,0,https://www.lazada.vn/products/pdp-i2921140038.html,
Thiết bị theo dõi GPS & Phụ kiện,807Txb21-2.Selection,19500,33%,13064,6400,4.8,"Thiết Bị Chống Thất Lạc Bluetooth Thông Minh Hình Giọt Nước – Kết Nối Hai Chiều, Định Vị Nhanh, Dễ Sử Dụng",1900,https://www.lazada.vn/products/pdp-i2542129632.html,
Phụ kiện điện thoại & máy tính bảng,BEN BEN TPHCM,170000,53%,79900,750,4.8,"SẠC DỰ PHÒNG MẶT GƯƠNG ĐEN CAO CẤP DỤNG LƯỢNG 30000MAH - PIN DỰ PHÒNG MẶT ĐEN BÓNG THIẾT KẾ 2 CỔNG SẠC HÔNG - PIN SẠC DỰ PHÒNG GIÁ RẺ CHẤT LƯỢNG, CÓ ĐÈN LED CHIẾU SÁNG TIỆN DỤNG - SẠC DỰ PHÒNG GIÁ TỐT",93,https://www.lazada.vn/products/pdp-i3055702566.html,
Điện,TRA MY SHOP 1620117605,390000,50%,195000,0,0.0,"Thiết Bị Siêu Tiết Kiệm Điện Nhật Bản – Mẫu Mới, Giảm Đến 30% Hóa Đơn Điện",0,https://www.lazada.vn/products/pdp-i3176808520.html,
Điện,TAO Hard Tools,297000,39%,181170,490,4.7,Thiết Bị Đo Điện ANENG DT3266L Tốc Độ Cao Độ Chính Xác Cao Công Cụ Điện Tử Đa Năng Dòng Điện Xoay Chiều Và Không Gian,379,https://www.lazada.vn/products/pdp-i2524356164.html,
"Thiết bị sưởi, làm lạnh và thông gió",GlobalLifestyle,600000,56%,263999,2150,4.8,"Quạt Thổi Khí Mạnh Mẽ Không Chổi Than Violent Fan 400000 Vòng/phút, Hút Bụi, Gió Mạnh 58m/s, Sạc Điện Mạnh Mẽ",868,https://www.lazada.vn/products/pdp-i3120390979.html,
Dụng cụ đo lường,ABG Official Store,425000,44%,238000,50,5.0,Đồng Hồ Đo Điện Vạn Năng Zoyi VC921 Điện Tử Đo Điện Mini Bỏ Túi Ac/Dc - Hàng Chính Hãng - Bảo Hành 12 Tháng,28,https://www.lazada.vn/products/pdp-i1995861092.html,
Điện,ANENG  Store,239649,35%,155771,60,4.5,ANENG Đồng Hồ Vạn Năng Kỹ Thuật Số Mini M107 Máy Kiểm Tra Tự Động Đếm 4000 Đồng Hồ Vạn Năng Kỹ Thuật Số Chuyên Nghiệp Thử Nghiệm Điện Khí,16,https://www.lazada.vn/products/pdp-i1760810287.html,
Điện,KUAIQU,531000,48%,276120,120,4.9,11.11 (Sẵn Sàng) UNI-T UT33D + Đồng Hồ Vạn Năng Kỹ Thuật Số Mini 600V NCV Kích Thước Lòng Bàn Tay Phạm Vi AC DC Vôn Kế Ampe Kế Điện Trở Máy Đo Điện Trở Miễn Phí Vận Chuyển,52,https://www.lazada.vn/products/pdp-i505006534.html,
Điện,Mình Luân Electricc,650000,27%,474500,0,0.0,"Đồng hồ đo VOM Victor VC-890D, đồng hồ vạn năng đo điện áp, điện trở, tụ điện, tần số",0,https://www.lazada.vn/products/pdp-i2477813950.html,
Điện,Global Merch Park,729000,23%,561330,0,0.0,ZOYI Hoàn Toàn Tự Động AC-DC Kẹp Đồng Hồ Đo Vạn Năng Độ Chính Xác Cao Chống Cháy Ampe Kế Đa Chức Năng Màn Hình Hiển Thị Kỹ Thuật Số Điện Công Cụ Kiểm Tra,0,https://www.lazada.vn/products/pdp-i2721924519.html,
Điện,DI  SHI  DAI,470000,44%,263200,10,5.0,KWS-2302C Loại-C Tester sạc điện thoại di động Đồng hồ điện màn hình hiển thị kỹ thuật số DC điện áp amperemeter Đồng hồ đo năng lượng 0-12a DC4-30V,0,https://www.lazada.vn/products/pdp-i2761513339.html,
Phụ kiện Máy tính,XSmart Store,1000000,45%,550000,330,5.0,"Bàn Phím Cơ Không Dây Bluetooth Nâng Cấp K6BT Led Đổi Màu, Pin Sạc Siêu Trâu, Tương Thích Mọi Thiết Bị",92,https://www.lazada.vn/products/pdp-i2231628629.html,
Trường học & văn phòng,,4954000,50%,2477000,0,0.0,Bộ Dụng Cụ Cầm Tay Điện Nhỏ Đa Năng Dùng Tại Nhà Bộ Dụng Cụ Tự Động Cầm Tay Bút Chì Sạc Bộ Dụng Cụ Gia Dụng Tự Động Cầm Tay,12,https://www.lazada.vn/products/pdp-i3227687995.html,
An toàn & bảo mật,goojodoqstore.vn,110000,41%,64900,410,4.8,"Nút tai khử tiếng ồn GOOJODOQ (-24dB) Silicon siêu mềm 4 kích cỡ an toàn Phù hợp cho giấc ngủ và du lịch,có thể tái sử dụng",143,https://www.lazada.vn/products/pdp-i3170593006.html,
Phụ kiện điện thoại & máy tính bảng,N6hHwUSJ,100000,45%,55000,0,0.0,[SS] Sạc Dự Phòng Thế Hệ Mới Có Đèn Led Kiểu Dáng Nhỏ Gọn Tiện Ích ( (tuandeptrai241091),0,https://www.lazada.vn/products/pdp-i3167852495.html,
Phụ kiện điện thoại & máy tính bảng,BEN BEN TPHCM,1066000,92%,85279,950,4.8,"[TẶNG CÁP - DUNG LƯỢNG KHỦNG 30000MAH] SẠC DỰ PHÒNG MẶT GƯƠNG HIỂN THỊ DUNG LƯỢNG 30000MAH - PIN DỰ PHÒNG TRÁNG GƯƠNG THIẾT KẾ CAO CẤP SANG TRỌNG, HỖ TRỢ SẠC NHANH, 2 CỔNG SẠC USB TIỆN DỤNG, THÍCH HỢP VỚI MỌI DÒNG MÁY",112,https://www.lazada.vn/products/pdp-i2568204895.html,
Điện,GlobalSuperBazaar,747000,23%,575190,10,5.0,"Đồng Hồ Đo Kẹp Kỹ Thuật Số SNAKOL SK203 6000 Đếm, Đa Năng Đo Điện Áp Dòng Điện AC/DC, Ampe Kế, Vôn Kế Với Chức Năng Kiểm Tra Điện Trở Tụ Điện Không Tiếp Xúc Dành Cho Thợ Điện",78,https://www.lazada.vn/products/pdp-i3180341515.html,
Điện,Made In Japan - Hàng Nhật Nội Địa,400000,60%,160000,710,4.9,LazMall Toshiba Điện tử gia dụng Việt Nam LazFlash Sale Hộp Tiết Kiệm Điện Ổ Cắm Thiết Bị Tiết Kiệm Hệ Số Công Suất Bộ Tiết Kiệm Điện Gia Dụng Bộ Chuyển Đổi 90V-250V Cho Gia Đình Văn Phòng Nhà Xưởng,169,https://www.lazada.vn/products/pdp-i3124121747.html,
Điện,Coofari Tools Store,117980,53%,55450,5340,4.7,Đồng hồ vạn năng đo điện kỹ thuật số XL830L độ chính xác cao tặng kèm PIN,1500,https://www.lazada.vn/products/pdp-i2629394808.html,
Trường học & văn phòng,XIMEN2,30396,42%,17629,10,5.0,"XIMiM Máy tính điện tử mini cho học sinh đồ dùng văn phòng tính toán màu kẹo,",0,https://www.lazada.vn/products/pdp-i3072636855.html,
Điện,ALL United States MaII,290000,59%,118900,530,4.8,Điện Lực Nhật Bản ▷ Tiết Kiệm Điện Chính Hãng Từ Nhật Bản LazMall Bán Chạy Nhất Japan Thiết Bị Tiết Kiệm Năng Lượng Điện Chính Hãng Eletricity Saving Box Bộ Tiết Kiệm Điện Nhật Bản,104,https://www.lazada.vn/products/pdp-i3098640552.html,
Điện,Linh Kiện Điện Tử Quỳnh Diễn,30000,3%,29100,60,5.0,Đồng hồ Ampe kế đo dòng điện 1 chiều DC - linh kiện điện tử QUỲNH DIỄN,17,https://www.lazada.vn/products/pdp-i2662861918.html,
Điện,EChipTECmall,123100,40%,73860,40,4.8,Máy Dò USB LCD Cầm Tay Mini Ampe Kế Điện Thoại Di Động Máy Kiểm Tra Dung Lượng Sạc Vôn Kế Màn Hình Sạc Điện Áp Dòng Điện,11,https://www.lazada.vn/products/pdp-i1630039335.html,
Điện,METERK,881992,48%,458635,100,5.0,"Meterk Máy Đo Kỹ Thuật Số Một Pha Đa Năng, Màn Hình LCD Hệ Số Công Suất Năng Lượng Điện Tần Số Dòng Điện Xoay Chiều Điện Áp Xoay Chiều Đồng Hồ Đo Màn Hình, AC 40.0-300.0V / AC 200.0-450.0V (Tùy Chọn)",25,https://www.lazada.vn/products/pdp-i1477024856.html,
Dụng cụ cầm tay & phụ kiện,KUAIQU,5292716,49%,2699285,330,5.0,"(Bản Gốc UNI-T) Máy Đo Điện Trở Cách Điện Kỹ Thuật Số UT501A UT502A 100V-2500V Ohmmeter, Với Điện Áp AC, Tỷ Lệ Hấp Thụ Cách Điện DAR, Chỉ Số Phân Cực PI, Thử Nghiệm Điện Trở Thấp",11,https://www.lazada.vn/products/pdp-i498192380.html,
An toàn & bảo mật,Chuyên Đồ Bảo Hộ Lao Động - Đồng Phục,280000,32%,190399,250,4.6,"Đồ Bảo Hộ Lao Động Ngành Điện Lực, Đồng Phục Điện Lực Theo Tiêu Chuẩn Chất Lượng Cao",162,https://www.lazada.vn/products/pdp-i1842095501.html,
